x,y,domain,emotion
-44.63395690917969,-2.826643228530884,source,happy
-39.7026252746582,-3.8869028091430664,source,neutral
-39.090431213378906,-5.952094078063965,source,neutral
42.68030548095703,-33.47222137451172,source,happy
42.13139724731445,-29.989810943603516,source,neutral
-34.3848876953125,-14.938333511352539,source,neutral
-38.47467041015625,6.7446699142456055,source,neutral
50.228416442871094,-20.939598083496094,source,happy
-43.4755859375,4.029761791229248,source,happy
-43.33476638793945,-0.4851495325565338,source,happy
-15.237582206726074,13.072023391723633,source,happy
-12.327508926391602,32.39144515991211,source,happy
-38.12228775024414,-12.207114219665527,source,happy
48.70220947265625,-22.963476181030273,source,happy
-19.927953720092773,-16.811861038208008,source,happy
33.65504837036133,-31.89849090576172,source,happy
51.011112213134766,-21.680273056030273,source,happy
1.0533455610275269,10.648866653442383,source,happy
-22.976978302001953,0.3992442190647125,source,happy
52.700984954833984,-21.59048080444336,source,happy
-28.863203048706055,-13.241850852966309,source,sad
-8.98857593536377,-33.48984146118164,source,sad
-44.75325393676758,0.9452738761901855,source,sad
42.82662582397461,-34.653236389160156,source,sad
-42.25165939331055,3.424945116043091,source,sad
33.217254638671875,-30.728147506713867,source,sad
50.641197204589844,-23.055173873901367,source,sad
-43.28580093383789,4.619810104370117,source,sad
-41.59253692626953,3.704771041870117,source,sad
-30.19757652282715,-13.460592269897461,source,neutral
-43.45866775512695,1.3636654615402222,source,happy
-34.030433654785156,-15.239509582519531,source,neutral
42.91316223144531,-31.09520721435547,source,neutral
-20.11794090270996,-20.38644790649414,source,neutral
-12.110532760620117,-20.770097732543945,source,angry
-10.670129776000977,-19.44701385498047,source,angry
57.31291961669922,-21.288803100585938,source,angry
-25.944000244140625,-25.37238883972168,source,neutral
-22.0887393951416,-24.50847816467285,source,happy
-30.416597366333008,-18.7962703704834,source,sad
-22.1700439453125,-7.63892126083374,source,angry
-27.41916847229004,11.429625511169434,source,angry
-35.49304962158203,-6.182109832763672,source,neutral
-30.35053062438965,-4.33664608001709,source,angry
-38.97636413574219,-10.173330307006836,source,neutral
-42.698089599609375,-4.108162879943848,source,neutral
-12.261388778686523,33.5703125,source,happy
-32.66210174560547,4.03870964050293,source,neutral
0.9362444281578064,33.7805290222168,source,happy
-35.44967269897461,8.419777870178223,source,sad
-10.806140899658203,33.7450065612793,source,happy
-9.803442001342773,-11.405506134033203,source,sad
-15.150264739990234,-1.4541319608688354,source,angry
-19.006271362304688,-6.9636921882629395,source,neutral
-31.48655128479004,-17.45098114013672,source,neutral
-16.01995849609375,-31.316251754760742,source,neutral
-21.695831298828125,-28.706748962402344,source,neutral
-22.01018524169922,5.730148792266846,source,neutral
-18.42230987548828,-13.81589126586914,source,neutral
-35.47123336791992,8.340654373168945,source,neutral
-26.503122329711914,3.703489303588867,source,neutral
2.09503436088562,8.676528930664062,source,happy
-32.48710250854492,3.0614569187164307,source,neutral
-36.44798278808594,-6.937534332275391,source,neutral
-30.391244888305664,-2.6903183460235596,source,neutral
-30.06514549255371,-23.664756774902344,source,neutral
-22.57034683227539,7.005481243133545,source,neutral
-10.767974853515625,33.21338653564453,source,happy
-13.383787155151367,34.0371208190918,source,neutral
-11.837579727172852,34.38922119140625,source,neutral
3.080618143081665,9.260502815246582,source,neutral
-13.766932487487793,-23.41663360595703,source,neutral
-22.014177322387695,6.063670635223389,source,neutral
1.0251154899597168,34.351158142089844,source,happy
-12.763318061828613,34.628536224365234,source,happy
-16.63269805908203,34.5290412902832,source,happy
-15.124256134033203,34.313472747802734,source,happy
-38.67267608642578,9.129159927368164,source,happy
-27.53692626953125,4.30588436126709,source,happy
-42.00972366333008,1.974859356880188,source,happy
